Stock,Symbol,Type,Shares Held,Market Value,% of Portfolio,Previous % of Portfolio,Ranking,Change in shares,% Change,Change Type,% Ownership,Qtr first owned,sector,source_type,source_date,Avg Price,Recent Price
Cerus corp.,CERS,"",243485.0,1337000.0,0.0054,0.0074,760,56621.0,30.300646,addition,0.1376413,Q2 2021,HEALTH CARE,13F,03/31/2022,5.8584,
Verisign inc.,VRSN,"",5993.0,1333000.0,0.0054,,761,5993.0,,new,0.0054708,Q1 2021,COMMUNICATIONS,13F,03/31/2022,222.46,
Axa equitable holdings inc,EQH,"",42701.0,1320000.0,0.0053,0.0135,762,-28249.0,-39.815363,reduction,0.0112074,Q4 2020,FINANCE,13F,03/31/2022,29.08,
Comerica  inc. (detroit  mi) (detroit bank & trust),CMA,"",14481.0,1310000.0,0.0053,0.0119,763,-9014.0,-38.36561,reduction,0.0110745,Q4 2020,FINANCE,13F,03/31/2022,66.92,
Sei investments co.,SEIC,"",21697.0,1306000.0,0.0053,0.0096,764,-5448.0,-20.069994,reduction,0.0158066,Q4 2020,FINANCE,13F,03/31/2022,59.93,
Lemaitre vascular inc,LMAT,"",27938.0,1298000.0,0.0052,0.0062,765,6584.0,30.832631,addition,0.1272686,Q3 2021,HEALTH CARE,13F,03/31/2022,51.2853,
Stantec inc,STN,"",25839.0,1297000.0,0.0052,0.0074,766,3240.0,14.336918,addition,0.0233246,Q4 2020,INDUSTRIALS,13F,03/31/2022,46.9127,
Natus medical,NTUS,"",48998.0,1288000.0,0.0052,0.0052,767,11520.0,30.738033,addition,0.1416894,Q2 2021,HEALTH CARE,13F,03/31/2022,25.9817,
Cardiovascular systems inc,CSII,"",56843.0,1285000.0,0.0052,0.0048,768,13245.0,30.379834,addition,0.1393719,Q2 2021,HEALTH CARE,13F,03/31/2022,36.4365,
Baozun inc adr,BZUN,"",149318.0,1281000.0,0.0052,0.0147,769,-32980.0,-18.091257,reduction,0.2363664,Q3 2019,COMMUNICATIONS,13F,03/31/2022,25.83,
Keurig dr pepper inc,KDP,"",33711.0,1278000.0,0.0052,,770,33711.0,,new,0.0023764,Q1 2022,CONSUMER STAPLES,13F,03/31/2022,37.9,
Biolife solutions inc,BLFS,"",56030.0,1274000.0,0.0051,0.0093,771,13058.0,30.387229,addition,0.1321159,Q2 2021,HEALTH CARE,13F,03/31/2022,38.9893,
National healthcare corp,NHC,"",18127.0,1273000.0,0.0051,0.0054,772,4369.0,31.756069,addition,0.1171643,Q2 2021,HEALTH CARE,13F,03/31/2022,69.9795,
Horizon therapeutics plc,HZNP,"",12006.0,1263000.0,0.0051,,773,12006.0,,new,0.0052226,Q3 2021,HEALTH CARE,13F,03/31/2022,105.21,
East west bancorp  inc.,EWBC,"",15580.0,1231000.0,0.005,0.0116,774,-9707.0,-38.387314,reduction,0.0109520,Q4 2020,FINANCE,13F,03/31/2022,63.8,
Pan american silver corp,PAAS,"",44965.0,1228000.0,0.005,0.0025,775,27531.0,157.915567,addition,0.0213584,Q4 2020,MATERIALS,13F,03/31/2022,28.7036,
Zoominfo technologies inc.,ZI,"",20457.0,1222000.0,0.0049,,776,20457.0,,new,No Data,Q2 2021,COMMUNICATIONS,13F,03/31/2022,59.74,
Teledyne technologies  inc.,TDY,"",2572.0,1216000.0,0.0049,,777,2572.0,,new,0.0054907,Q1 2022,INDUSTRIALS,13F,03/31/2022,472.63,
Up fintech holding ltd,TIGR,"",245147.0,1201000.0,0.0048,0.0085,778,-52282.0,-17.577977,reduction,0.1634276,Q2 2021,FINANCE,13F,03/31/2022,13.06,
Invesco ltd. adr,IVZ,"",51802.0,1195000.0,0.0048,0.0109,779,-29314.0,-36.13837,reduction,0.0113844,Q4 2020,FINANCE,13F,03/31/2022,21.44,
Angiodynamics inc,ANGO,"",54352.0,1171000.0,0.0047,0.0067,780,12603.0,30.187549,addition,0.1403837,Q2 2021,HEALTH CARE,13F,03/31/2022,25.8492,
Avantor inc,AVTR,"",34489.0,1166000.0,0.0047,,781,34489.0,,new,0.0056508,Q3 2021,HEALTH CARE,13F,03/31/2022,33.82,
Unum group  inc.,UNM,"",36963.0,1165000.0,0.0047,0.0026,782,18823.0,103.76516,addition,0.0183809,Q2 2021,FINANCE,13F,03/31/2022,29.9297,
Fleetcor technologies inc,FLT,"",4673.0,1164000.0,0.0047,0.0027,783,2619.0,127.507303,addition,0.0060421,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,251.2621,
Oneconnect financial technology co.  ltd. adr,OCFT,"",817517.0,1153000.0,0.0046,0.0143,784,-180696.0,-18.101948,reduction,0.2096232,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,5.18,
Heico corp.,HEI,"",7285.0,1119000.0,0.0045,,785,7285.0,,new,0.0133661,Q3 2021,INDUSTRIALS,13F,03/31/2022,153.54,
Pinnacle west capital corp,PNW,"",14158.0,1106000.0,0.0045,0.0027,786,7533.0,113.70566,addition,0.0125291,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,74.5858,
Zions bancorp,ZION,"",16840.0,1104000.0,0.0045,0.0102,787,-11078.0,-39.680493,reduction,0.0111259,Q4 2020,FINANCE,13F,03/31/2022,50.85,
Alcoa corp,AA,"",12197.0,1098000.0,0.0044,0.0061,788,-5362.0,-30.537047,reduction,0.0066127,Q4 2019,MATERIALS,13F,03/31/2022,42.94,
Warner music group corp. class a,WMG,"",28774.0,1089000.0,0.0044,,789,28774.0,,new,0.0209726,Q1 2022,COMMUNICATIONS,13F,03/31/2022,37.85,
Chemours co (the),CC,"",34393.0,1083000.0,0.0044,,790,34393.0,,new,0.0221221,Q1 2022,MATERIALS,13F,03/31/2022,31.48,
Molina healthcare inc,MOH,"",3239.0,1080000.0,0.0044,,791,3239.0,,new,0.0055179,Q1 2022,HEALTH CARE,13F,03/31/2022,333.59,
Transunion,TRU,"",10426.0,1077000.0,0.0043,,792,10426.0,,new,0.0054189,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,103.34,
Orthopediatrics corp,KIDS,"",19931.0,1076000.0,0.0043,0.0054,793,4509.0,29.237453,addition,0.0985225,Q2 2021,HEALTH CARE,13F,03/31/2022,61.1009,
Cross country healthcare inc,CCRN,"",49592.0,1075000.0,0.0043,0.0047,794,20617.0,71.154443,addition,0.1297749,Q4 2021,HEALTH CARE,13F,03/31/2022,25.2282,
S&p global inc. (mcgraw-hill inc.),SPGI,"",2533.0,1039000.0,0.0042,0.0018,795,1867.0,280.33033,addition,0.0007452,Q4 2021,COMMUNICATIONS,13F,03/31/2022,426.4159,
Natl research corporation,NRC,"",26023.0,1032000.0,0.0042,0.0045,796,7525.0,40.680074,addition,0.1032886,Q2 2021,HEALTH CARE,13F,03/31/2022,44.0927,
Tyler technologies inc,TYL,"",2279.0,1014000.0,0.0041,,797,2279.0,,new,0.0054950,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,444.89,
Pulmonx corp.,LUNG,"",40787.0,1012000.0,0.0041,0.0055,798,11227.0,37.980379,addition,0.1098888,Q3 2021,HEALTH CARE,13F,03/31/2022,32.9054,
Ares capital corp,ARCC,"",47812.0,1002000.0,0.004,0.0099,799,-32755.0,-40.655603,reduction,No Data,Q4 2020,FINANCE,13F,03/31/2022,18.43,
Si-bone inc,SIBN,"",44272.0,1001000.0,0.004,0.0044,800,10198.0,29.928978,addition,0.1306593,Q2 2021,HEALTH CARE,13F,03/31/2022,29.2498,
Oge energy corp. (oklahoma gas & electric),OGE,"",24191.0,987000.0,0.004,0.0024,801,13309.0,122.302885,addition,0.0120833,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,39.7004,
Virtu financial inc,VIRT,"",26240.0,977000.0,0.0039,,802,26240.0,,new,0.0249107,Q1 2022,FINANCE,13F,03/31/2022,37.22,
Ugi corp. (united gas improvement),UGI,"",26868.0,973000.0,0.0039,0.003,803,15505.0,136.451641,addition,0.0127947,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,40.3181,
Carvana co,CVNA,"",8124.0,969000.0,0.0039,0.0482,804,-27642.0,-77.28569,reduction,0.0090168,Q1 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,292.15,
Viewray inc,VRAY,"",245129.0,961000.0,0.0039,0.0059,805,60746.0,32.945554,addition,0.1358368,Q3 2021,HEALTH CARE,13F,03/31/2022,6.1164,
Western alliance bancorporation,WAL,"",11502.0,953000.0,0.0038,0.0115,806,-6851.0,-37.329047,reduction,0.0106222,Q3 2021,FINANCE,13F,03/31/2022,108.82,
Curtiss-wright corp.,CW,"",6326.0,950000.0,0.0038,0.003,807,2637.0,71.482787,addition,0.0164545,Q4 2021,INDUSTRIALS,13F,03/31/2022,143.4596,
Hanover insurance group  inc. (the),THG,"",6301.0,942000.0,0.0038,0.0025,808,3063.0,94.595429,addition,0.0177043,Q4 2021,FINANCE,13F,03/31/2022,140.0337,
Roku inc,ROKU,"",7498.0,939000.0,0.0038,,809,7498.0,,new,0.0062563,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,125.27,
Cullen/frost bankers  inc. (frost national bank) (san antonio  tx),CFR,"",6787.0,939000.0,0.0038,0.0084,810,-4719.0,-41.013384,reduction,0.0105886,Q4 2020,FINANCE,13F,03/31/2022,102.88,
Intercontinental exchange inc,ICE,"",7076.0,935000.0,0.0038,,811,7076.0,,new,0.0012675,Q3 2021,FINANCE,13F,03/31/2022,132.12,
Brookfield asset management inc,BAM,"",16382.0,927000.0,0.0037,0.0058,812,0.0,0.0,,0.0009980,Q2 2017,REAL ESTATE,13F,03/31/2022,18.09,
Stericycle inc.,SRCL,"",15684.0,924000.0,0.0037,0.003,813,7034.0,81.317919,addition,0.0170315,Q4 2021,INDUSTRIALS,13F,03/31/2022,59.3171,
Commerce bancshares  inc. (commerce trust co.  kansas city  mo),CBSH,"",12887.0,923000.0,0.0037,0.0087,814,-8903.0,-40.858192,reduction,0.0106738,Q4 2020,FINANCE,13F,03/31/2022,71.99,
Wisdomtree investments inc,WETF,"",156132.0,916000.0,0.0037,,815,156132.0,,new,0.1065607,Q1 2022,FINANCE,13F,03/31/2022,5.87,
Howmet aerospace inc. (aluminum co. of america - alcoa - arconic),HWM,"",24904.0,895000.0,0.0036,,816,24904.0,,new,0.0059591,Q1 2022,INDUSTRIALS,13F,03/31/2022,35.94,
Pinterest inc,PINS,"",35847.0,882000.0,0.0036,,817,35847.0,,new,0.0062375,Q3 2021,COMMUNICATIONS,13F,03/31/2022,24.61,
Steel dynamics  inc.,STLD,"",10465.0,873000.0,0.0035,0.0038,818,-129.0,-1.21767,reduction,0.0055461,Q3 2019,MATERIALS,13F,03/31/2022,59.18,
American express co,AXP,"",4640.0,868000.0,0.0035,,819,4640.0,,new,0.0006162,Q3 2021,FINANCE,13F,03/31/2022,187.0,
Jefferies financial group inc. (talcott national - leucadia national),JEF,"",26275.0,863000.0,0.0035,0.0097,820,-16715.0,-38.881135,reduction,0.0109705,Q4 2020,FINANCE,13F,03/31/2022,29.47,
Macerich company (the),MAC,"",54767.0,857000.0,0.0035,0.0063,821,-8131.0,-12.927279,reduction,0.0255151,Q2 2021,REAL ESTATE,13F,03/31/2022,18.18,
Chewy inc,CHWY,"",20549.0,838000.0,0.0034,,822,20549.0,,new,0.0187802,Q3 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,40.78,
Dicks sporting goods  inc,DKS,"",8343.0,834000.0,0.0034,0.0018,823,5721.0,218.19222,addition,0.0146609,Q4 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,104.7247,
Huya inc,HUYA,"",185764.0,830000.0,0.0033,0.0091,824,-39627.0,-17.581447,reduction,0.2130814,Q2 2020,INFORMATION TECHNOLOGY,13F,03/31/2022,13.63,
Lithium americas corp,LAC,"",21491.0,829000.0,0.0033,0.0018,825,10854.0,102.040049,addition,0.0159681,Q4 2021,MATERIALS,13F,03/31/2022,33.8523,
Etsy inc,ETSY,"",6542.0,813000.0,0.0033,,826,6542.0,,new,0.0051464,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,124.28,
Rayonier inc.,RYN,"",19704.0,810000.0,0.0033,0.0031,827,6674.0,51.220261,addition,0.0134689,Q4 2021,REAL ESTATE,13F,03/31/2022,40.6174,
Interpublic group of companies inc (the),IPG,"",22742.0,806000.0,0.0032,,828,22742.0,,new,0.0057770,Q1 2022,COMMUNICATIONS,13F,03/31/2022,35.45,
Voya financial inc,VOYA,"",11900.0,790000.0,0.0032,0.0072,829,-6864.0,-36.580686,reduction,0.0116467,Q4 2020,FINANCE,13F,03/31/2022,60.78,
Celestica inc,CLS,"",65713.0,782000.0,0.0032,0.0027,830,24485.0,59.38925,addition,0.0622924,Q3 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,10.009,
Spdr bloomberg high yield bond etf,JNK,"",7600.0,779000.0,0.0031,0.0048,831,0.0,0.0,,No Data,Q2 2021,FINANCE,13F,03/31/2022,109.96,
Godaddy inc,GDDY,"",9215.0,771000.0,0.0031,,832,9215.0,,new,0.0056970,Q2 2021,COMMUNICATIONS,13F,03/31/2022,83.7,
Henry (jack) & associates  inc.,JKHY,"",3915.0,771000.0,0.0031,,833,3915.0,,new,0.0053730,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,197.05,
Brinks company (the),BCO,"",11262.0,766000.0,0.0031,0.0023,834,5286.0,88.453815,addition,0.0239499,Q4 2021,INDUSTRIALS,13F,03/31/2022,66.7106,
Intuit  inc.,INTU,"",1592.0,765000.0,0.0031,,835,1592.0,,new,0.0005644,Q3 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,480.84,
Synovus financial corp. (columbus  ga),SNV,"",15500.0,760000.0,0.0031,0.0072,836,-10460.0,-40.292758,reduction,0.0106646,Q4 2020,FINANCE,13F,03/31/2022,40.05,
Axis capital holdings ltd,AXS,"",12564.0,760000.0,0.0031,0.002,837,6304.0,100.702875,addition,0.0147316,Q4 2021,FINANCE,13F,03/31/2022,57.4805,
Lyft inc,LYFT,"",19333.0,742000.0,0.003,,838,19333.0,,new,0.0056966,Q3 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,38.4,
National fuel gas co.,NFG,"",10759.0,739000.0,0.003,0.0018,839,5785.0,116.304785,addition,0.0117642,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,66.4994,
The joint corp,JYNT,"",20509.0,726000.0,0.0029,0.006,840,4751.0,30.149765,addition,0.1418196,Q3 2021,HEALTH CARE,13F,03/31/2022,78.2944,
Alkermes plc.,ALKS,"",27612.0,726000.0,0.0029,0.0026,841,8280.0,42.83054,addition,0.0168956,Q2 2021,HEALTH CARE,13F,03/31/2022,25.0778,
Idacorp inc. holding co.,IDA,"",6202.0,715000.0,0.0029,0.0018,842,3432.0,123.898917,addition,0.0122668,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,114.4444,
Southwest airlines co.,LUV,"",15489.0,709000.0,0.0029,,843,15489.0,,new,0.0026122,Q1 2022,TRANSPORTS,13F,03/31/2022,45.8,
Apache corp,APA,"",17146.0,709000.0,0.0029,0.0014,844,8410.0,96.268315,addition,0.0050693,Q4 2021,ENERGY,13F,03/31/2022,33.9727,
Popular inc (puerto rico),BPOP,"",8560.0,700000.0,0.0028,0.0068,845,-5625.0,-39.654565,reduction,0.0111910,Q4 2020,FINANCE,13F,03/31/2022,65.83,
Biohaven pharmaceutical holding co ltd,BHVN,"",5900.0,700000.0,0.0028,0.0033,846,1782.0,43.273434,addition,0.0083656,Q4 2021,HEALTH CARE,13F,03/31/2022,131.9989,
Zimvie inc,ZIMV,"",30604.0,699000.0,0.0028,,847,30604.0,,new,0.1173466,Q1 2022,HEALTH CARE,13F,03/31/2022,22.84,
Harsco corp.,HSC,"",56869.0,696000.0,0.0028,0.0022,848,33995.0,148.618519,addition,0.0716076,Q4 2021,INDUSTRIALS,13F,03/31/2022,14.0379,
Bok financial corp,BOKF,"",7372.0,693000.0,0.0028,0.0083,849,-6093.0,-45.25065,reduction,0.0108246,Q4 2020,FINANCE,13F,03/31/2022,83.29,
Gamestop corp.  class a,GME,"",4136.0,689000.0,0.0028,,850,4136.0,,new,0.0054329,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,166.58,
Affiliated managers group inc,AMG,"",4875.0,687000.0,0.0028,0.0069,851,-2330.0,-32.338654,reduction,0.0125076,Q4 2020,FINANCE,13F,03/31/2022,127.51,
Equinox gold corp,EQX,"",83068.0,686000.0,0.0028,0.0013,852,50392.0,154.217162,addition,0.0273400,Q4 2020,MATERIALS,13F,03/31/2022,8.7184,
Mdu resources group,MDU,"",25753.0,686000.0,0.0028,0.002,853,14426.0,127.359407,addition,0.0126643,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,28.4929,
Rogers communications inc. class b (nyse),RCI,"",12003.0,680000.0,0.0027,0.0014,854,6820.0,131.584025,addition,0.0030482,Q4 2020,COMMUNICATIONS,13F,03/31/2022,53.9044,
Eldorado gold corp,EGO,"",60315.0,676000.0,0.0027,0.0015,855,33193.0,122.384042,addition,0.0326585,Q4 2020,MATERIALS,13F,03/31/2022,11.5562,
Exact sciences corp,EXAS,"",9647.0,675000.0,0.0027,,856,9647.0,,new,0.0054830,Q3 2021,HEALTH CARE,13F,03/31/2022,69.92,
Morningstar inc,MORN,"",2460.0,672000.0,0.0027,,857,2460.0,,new,0.0057570,Q1 2022,COMMUNICATIONS,13F,03/31/2022,273.17,
American capital agency corp.,AGNC,"",51257.0,671000.0,0.0027,0.0012,858,36976.0,258.917443,addition,0.0097938,Q4 2021,REAL ESTATE,13F,03/31/2022,13.6405,
Burlington stores inc,BURL,"",3674.0,669000.0,0.0027,,859,3674.0,,new,0.0055606,Q3 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,182.17,
Amc entertainment holdings inc,AMC,"",27066.0,667000.0,0.0027,,860,27066.0,,new,0.0052370,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,24.64,
Centerra gold inc,CGAU,"",67617.0,665000.0,0.0027,0.0012,861,40049.0,145.273506,addition,0.0227578,Q2 2021,MATERIALS,13F,03/31/2022,8.939,
Cgi inc,GIB,"",8044.0,641000.0,0.0026,0.0034,862,1382.0,20.744521,addition,0.0037834,Q4 2020,INFORMATION TECHNOLOGY,13F,03/31/2022,81.1303,
Hasbro inc.,HAS,"",7694.0,630000.0,0.0025,,863,7694.0,,new,0.0055177,Q3 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,81.92,
Gaming and leisure properties inc,GLPI,"",13031.0,612000.0,0.0025,,864,13031.0,,new,0.0052641,Q1 2022,REAL ESTATE,13F,03/31/2022,46.93,
Vail resorts inc,MTN,"",2346.0,611000.0,0.0025,,865,2346.0,,new,0.0058284,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,260.27,
Brookdale senior living inc.,BKD,"",85209.0,601000.0,0.0024,0.0018,866,24277.0,39.842776,addition,0.0456267,Q4 2021,HEALTH CARE,13F,03/31/2022,5.6985,
Booz allen hamilton holding corp,BAH,"",6756.0,593000.0,0.0024,,867,6756.0,,new,0.0051067,Q2 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,87.84,
Valley national bancorp,VLY,"",45514.0,593000.0,0.0024,0.0058,868,-27577.0,-37.729679,reduction,0.0089894,Q4 2020,FINANCE,13F,03/31/2022,12.32,
Bank of the ozarks,OZK,"",13676.0,584000.0,0.0024,0.0062,869,-9420.0,-40.786283,reduction,0.0112488,Q4 2020,FINANCE,13F,03/31/2022,37.81,
Cno financial group inc,CNO,"",23254.0,583000.0,0.0024,0.0023,870,6439.0,38.293191,addition,0.0200658,Q4 2021,FINANCE,13F,03/31/2022,24.1861,
Compass minerals international inc,CMP,"",9104.0,572000.0,0.0023,0.0028,871,-397.0,-4.178508,reduction,0.0266601,Q2 2021,MATERIALS,13F,03/31/2022,59.98,
Hawaiian electric industries,HE,"",13440.0,569000.0,0.0023,0.0014,872,7430.0,123.627288,addition,0.0122817,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,41.9478,
Repligen corp.,RGEN,"",2992.0,563000.0,0.0023,,873,2992.0,,new,0.0054971,Q3 2021,HEALTH CARE,13F,03/31/2022,188.09,
Post holdings inc,POST,"",8028.0,556000.0,0.0022,0.0045,874,-2548.82,-24.098169,reduction,0.0132160,Q4 2021,CONSUMER STAPLES,13F,03/31/2022,48.29,
Pacwest bancorp (de),PACW,"",12858.0,555000.0,0.0022,0.0056,875,-8397.0,-39.505999,reduction,0.0109479,Q4 2020,FINANCE,13F,03/31/2022,34.79,
Coterra energy inc,CTRA,"",20380.0,550000.0,0.0022,0.0024,876,-1175.0,-5.451171,reduction,0.0025291,Q4 2021,ENERGY,13F,03/31/2022,19.0,
Bruker corp,BRKR,"",8477.0,545000.0,0.0022,,877,8477.0,,new,0.0056795,Q1 2022,HEALTH CARE,13F,03/31/2022,64.3,
Iamgold corp,IAG,"",156564.0,544000.0,0.0022,0.0018,878,56594.0,56.610983,addition,0.0326882,Q4 2020,MATERIALS,13F,03/31/2022,3.3651,
Ishares msci brazil etf,EWZ,"",14194.0,537000.0,0.0022,,879,14194.0,,new,No Data,Q1 2022,FINANCE,13F,03/31/2022,37.81,
Ortho clinical diagnostics holdings plc,OCDX,"",28537.0,533000.0,0.0021,,880,28537.0,,new,N/A,Q1 2022,HEALTH CARE,13F,03/31/2022,18.66,
Nrg energy inc,NRG,"",13862.0,532000.0,0.0021,,881,13862.0,,new,0.0058420,Q1 2022,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,38.36,
Watts water technologies  inc.,WTS,"",3800.0,530000.0,0.0021,0.003,882,1162.0,44.048522,addition,0.0138545,Q4 2021,INDUSTRIALS,13F,03/31/2022,177.48,
Builders firstsource inc,BLDR,"",8219.0,530000.0,0.0021,0.0024,883,3337.0,68.353134,addition,0.0046495,Q4 2021,INDUSTRIALS,13F,03/31/2022,77.1148,
Mercury general corp.,MCY,"",9583.0,527000.0,0.0021,0.0016,884,4530.0,89.649713,addition,0.0173069,Q4 2021,FINANCE,13F,03/31/2022,53.9771,
New york community bancorp,NYCB,"",48853.0,524000.0,0.0021,0.0059,885,-33665.0,-40.797159,reduction,0.0104602,Q4 2020,FINANCE,13F,03/31/2022,11.77,
Hudbay minerals inc,HBM,"",65967.0,519000.0,0.0021,0.0013,886,34044.0,106.644112,addition,0.0251890,Q3 2021,MATERIALS,13F,03/31/2022,7.1241,
Five below inc,FIVE,"",3227.0,511000.0,0.0021,,887,3227.0,,new,0.0058154,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,158.37,
Tactile systems technology inc,TCMD,"",25367.0,511000.0,0.0021,0.0023,888,4368.0,20.800991,addition,0.1272211,Q3 2021,HEALTH CARE,13F,03/31/2022,36.9397,
Zoetis  inc.,ZTS,"",2678.0,505000.0,0.002,0.002,889,1288.0,92.661871,addition,0.0005690,Q4 2020,HEALTH CARE,13F,03/31/2022,187.4325,
Tfs financial corp,TFSL,"",29523.0,490000.0,0.002,0.0091,890,-57900.0,-66.229711,reduction,0.0105140,Q4 2020,FINANCE,13F,03/31/2022,19.79,
Peloton interactive inc,PTON,"",18503.0,489000.0,0.002,,891,18503.0,,new,0.0614690,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,26.42,
Cable one inc,CABO,"",334.0,489000.0,0.002,,892,334.0,,new,0.0055734,Q2 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,1464.24,
Axon enterprise inc,AXON,"",3489.0,481000.0,0.0019,,893,3489.0,,new,0.0049133,Q1 2022,INDUSTRIALS,13F,03/31/2022,137.73,
Neurocrine biosciences inc.,NBIX,"",5020.0,471000.0,0.0019,0.0012,894,2493.0,98.654531,addition,0.0052523,Q2 2021,HEALTH CARE,13F,03/31/2022,95.5471,
10x genomics inc,TXG,"",6182.0,470000.0,0.0019,,895,6182.0,,new,0.0065818,Q3 2021,HEALTH CARE,13F,03/31/2022,76.07,
Dropbox inc,DBX,"",20208.0,470000.0,0.0019,,896,20208.0,,new,0.0068970,Q3 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,23.25,
Upstart holdings  inc.,UPST,"",4276.0,466000.0,0.0019,,897,4276.0,,new,0.0050440,Q1 2022,FINANCE,13F,03/31/2022,109.09,
Gsx techedu inc,GOTU,"",266184.0,458000.0,0.0018,0.0036,898,-53238.0,-16.66698,reduction,0.1827794,Q3 2020,INFORMATION TECHNOLOGY,13F,03/31/2022,51.39,
Service corp. international  inc.,SCI,"",6939.0,457000.0,0.0018,0.0047,899,-4542.0,-39.561014,reduction,0.0043714,Q4 2021,CONSUMER DISCRETIONARY,13F,03/31/2022,70.99,
Dolby laboratories,DLB,"",5813.0,455000.0,0.0018,,900,5813.0,,new,0.0089696,Q1 2022,INFORMATION TECHNOLOGY,13F,03/31/2022,78.22,
Douyu international holdings ltd,DOYU,"",216386.0,450000.0,0.0018,0.0034,901,-7480.0,-3.341285,reduction,0.0681565,Q4 2020,INFORMATION TECHNOLOGY,13F,03/31/2022,9.43,
Spire inc. (laclede gas light),SR,"",6243.0,448000.0,0.0018,0.0012,902,3175.0,103.487614,addition,0.0119777,Q4 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,68.546,
Wex  inc.,WEX,"",2507.0,447000.0,0.0018,0.0019,903,182.0,7.827957,addition,0.0055723,Q4 2021,FINANCE,13F,03/31/2022,143.153,
Ttec holdings inc,TTEC,"",5409.0,446000.0,0.0018,,904,5409.0,,new,0.0114998,Q1 2022,INDUSTRIALS,13F,03/31/2022,82.52,
Quantumscape,QS,"",22295.0,446000.0,0.0018,,905,22295.0,,new,0.0066593,Q1 2022,FINANCE,13F,03/31/2022,19.99,
Fresh del monte produce  inc.,FDP,"",17138.0,444000.0,0.0018,,906,17138.0,,new,0.0358394,Q1 2022,CONSUMER STAPLES,13F,03/31/2022,25.91,
Mattel inc.,MAT,"",19918.0,442000.0,0.0018,,907,19918.0,,new,0.0056506,Q1 2022,CONSUMER DISCRETIONARY,13F,03/31/2022,22.21,
Euronet worldwide inc.,EEFT,"",3378.0,440000.0,0.0018,0.0015,908,1237.0,57.77674,addition,0.0066824,Q4 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,123.1908,
Allete inc. (minnesota power and light - duluth edison electric),ALE,"",6472.0,433000.0,0.0017,,909,6472.0,,new,0.0121406,Q1 2022,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,66.98,
Tusimple holdings inc,TSP,"",35213.0,430000.0,0.0017,0.0061,910,5889.0,20.082526,addition,0.0176573,Q3 2021,INFORMATION TECHNOLOGY,13F,03/31/2022,32.9191,
Huntington ingalls industries inc,HII,"",2142.0,427000.0,0.0017,,911,2142.0,,new,0.0053487,Q1 2022,INDUSTRIALS,13F,03/31/2022,199.44,
United states cellular corp.,USM,"",13498.0,408000.0,0.0016,,912,13498.0,,new,0.0256850,Q1 2022,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,30.23,
Imperial oil ltd. (ase),IMO,"",8364.0,405000.0,0.0016,0.0014,913,1486.0,21.605118,addition,0.0013137,Q4 2021,ENERGY,13F,03/31/2022,38.2711,
Avista corp. (washington water power co.),AVA,"",8723.0,394000.0,0.0016,,914,8723.0,,new,0.0120417,Q2 2021,UTILITIES AND TELECOMMUNICATIONS,13F,03/31/2022,45.15,
Codexis inc,CDXS,"",19050.0,393000.0,0.0016,0.0024,915,5670.0,42.376682,addition,0.0291712,Q4 2021,MATERIALS,13F,03/31/2022,28.1002,
